R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(5,3) 14.585,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,UL,DR,DR,DR,D,
DR,R,DL,DL,DL,UR,DR,DR,R,L,
R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(5,4) 17.366,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,DL,DL,UR,DR,DR,R,L,
R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(5,5) 20.156,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,DL,DL,UR,DR,DR,R,L,
R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(5,6) 23.873,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,DL,DL,UR,DR,DR,R,L,
R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(5,7) 27.446,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,DL,DL,UR,DR,DR,R,L,
R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(5,8) 31.937,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,DL,DL,UR,DR,DR,R,L,
R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(5,9) 31.298,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,DL,DL,UR,DR,DR,R,L,
R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(6,0) 9.986,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,DL,DL,UR,DR,DR,R,L,
R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(6,1) 11.273,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,DL,DL,UR,DR,DR,R,L,
R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(6,2) 12.731,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,DL,UR,DR,DR,R,L,
R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(6,3) 14.891,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,UR,DR,DR,R,L,
R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(6,4) 7.181,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(6,5) 10.421,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(6,6) 23.918,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(6,7) 28.148,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(6,8) 32.333,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(6,9) 37.702,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(7,0) 11.84,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DL,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(7,1) 12.875,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DR,DL,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(7,2) 13.451,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DR,DR,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(7,3) 15.125,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DR,DR,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(7,4) 7.603998,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DR,DR,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(7,5) 10.547,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DR,DR,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(7,6) 24.287,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DR,DR,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(7,7) 28.166,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DR,DR,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(7,8) 32.756,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DR,DR,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(7,9) 32,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DR,DR,DR,DR,UR,UR,UR,U,
R,R,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(8,0) 11.894,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DR,DR,DR,DR,UR,UR,UR,U,
R,UR,U,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(8,1) 14.909,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DR,DR,DR,DR,UR,UR,UR,U,
R,UR,DR,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(8,2) 15.377,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DR,DR,DR,DR,UR,UR,UR,U,
R,UR,DR,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
UL,UR,DR,DR,DR,D,DL,DL,DL,R,
UL,DR,DR,DR,D,DR,D,DL,L,R,
D,DL,UR,R,UR,L,L,L,L,L,
value,Cell(8,3) 15.836,-,-,-,-,-,-,
UR,UR,DR,DR,D,DL,DL,DL,UR,R,
UL,R,R,DR,D,DL,DL,DL,R,R,
UL,DR,DR,R,R,DL,DL,DL,DR,R,
UL,DR,DR,R,R,DL,L,DL,DR,R,
DR,DR,R,R,R,DR,DR,DR,D,DL,
DR,DR,D,DL,UR,DR,DR,DR,DR,D,
DR,R,DL,UR,UR,DR,DR,DR,R,L,
R,R,DR,DR,DR,DR,UR,UR,UR,U,
R,UR,DR,DR,DR,DR,UR,UR,R,UL,
UR,U,UR,DR,DR,UR,UR,UR,UR,U,
UR,UR,UR,UR,UR,UR,UR,UR,U,UL,
UR,UR,UR,UR,UR,UR,U,UL,UL,UL,
